stem,run_id,coating_gap,position,frame_number,defect_ratio,moving_average,ewma,ucl,center,label_crack,label_delam,label_pinhole
image_2215,R1,700,top-to-bottom-center,621,0.5714,0.3657,0.4111,0.8489,0.2155,1,0,0
image_796,R1,700,top-to-bottom-center,621,0.2286,0.3638,0.3746,0.8489,0.2155,1,0,1
image_892,R1,700,top-to-bottom-center,621,0.3714,0.3543,0.3739,0.8489,0.2155,1,0,0
image_1143,R1,700,top-to-bottom-center,648,0.3286,0.3648,0.3649,0.8489,0.2155,1,0,0
image_1451,R1,700,top-to-bottom-center,648,0.5286,0.3829,0.3976,0.8489,0.2155,1,0,1
image_1779,R1,700,top-to-bottom-center,648,0.9857,0.419,0.5152,0.8489,0.2155,1,0,0
image_2013,R1,700,top-to-bottom-center,648,0.6286,0.4476,0.5379,0.8489,0.2155,1,0,0
image_2144,R1,700,top-to-bottom-center,648,0.6571,0.4733,0.5617,0.8489,0.2155,1,0,1
image_2180,R1,700,top-to-bottom-center,648,0.8429,0.5019,0.618,0.8489,0.2155,1,1,0
image_237,R1,700,top-to-bottom-center,648,0.6,0.5181,0.6144,0.8489,0.2155,1,0,1
image_345,R1,700,top-to-bottom-center,648,0.6429,0.5219,0.6201,0.8489,0.2155,1,0,0
image_567,R1,700,top-to-bottom-center,648,0.9714,0.5733,0.6903,0.8489,0.2155,1,0,0
image_1085,R1,700,top-to-bottom-center,661,0.9571,0.6019,0.7437,0.8489,0.2155,1,0,0
image_1391,R1,700,top-to-bottom-center,661,0.2714,0.5981,0.6492,0.8489,0.2155,1,0,1
image_1426,R1,700,top-to-bottom-center,661,0.9857,0.6381,0.7165,0.8489,0.2155,1,0,0
image_1639,R1,700,top-to-bottom-center,661,0.6143,0.641,0.6961,0.8489,0.2155,1,0,0
image_452,R1,700,top-to-bottom-center,661,0.2286,0.641,0.6026,0.8489,0.2155,1,0,0
image_1277,R1,700,top-to-bottom-center,673,0.6714,0.661,0.6164,0.8489,0.2155,1,0,0
image_141,R1,700,top-to-bottom-center,673,0.4,0.6657,0.5731,0.8489,0.2155,1,0,0
image_1415,R1,700,top-to-bottom-center,673,0.9857,0.6962,0.6556,0.8489,0.2155,1,0,0
image_1849,R1,700,top-to-bottom-center,673,0.4571,0.661,0.6159,0.8489,0.2155,1,0,1
image_1923,R1,700,top-to-bottom-center,673,0.5286,0.6543,0.5984,0.8489,0.2155,1,0,1
image_1986,R1,700,top-to-bottom-center,673,1.0,0.6771,0.6788,0.8489,0.2155,1,0,0
image_1090,R1,800,top-to-bottom-center,6,0.0143,0.0143,0.0926,0.4429,0.1122,0,0,1
image_1674,R1,800,top-to-bottom-center,6,0.2,0.1071,0.1141,0.4429,0.1122,0,0,1
image_839,R1,800,top-to-bottom-center,6,0.0429,0.0857,0.0999,0.4429,0.1122,0,0,0
image_19,R1,800,top-to-bottom-center,46,0.0286,0.0714,0.0856,0.4429,0.1122,0,0,1
image_2149,R1,800,top-to-bottom-center,46,0.0286,0.0629,0.0742,0.4429,0.1122,0,0,1
image_240,R1,800,top-to-bottom-center,49,0.0286,0.0571,0.0651,0.4429,0.1122,0,0,1
image_253,R1,800,top-to-bottom-center,49,0.0143,0.051,0.0549,0.4429,0.1122,0,0,1
image_1203,R1,800,top-to-bottom-center,60,0.0143,0.0464,0.0468,0.4429,0.1122,0,0,1
image_1435,R1,800,top-to-bottom-center,60,0.0286,0.0444,0.0431,0.4429,0.1122,0,0,1
image_1823,R1,800,top-to-bottom-center,63,0.0286,0.0429,0.0402,0.4429,0.1122,0,0,1
image_2130,R1,800,top-to-bottom-center,63,0.0143,0.0403,0.035,0.4429,0.1122,0,0,1
image_2142,R1,800,top-to-bottom-center,63,0.1,0.0452,0.048,0.4429,0.1122,0,0,1
image_1373,R1,800,top-to-bottom-center,70,0.1,0.0495,0.0584,0.4429,0.1122,0,0,1
image_875,R1,800,top-to-bottom-center,70,0.0143,0.0469,0.0496,0.4429,0.1122,0,0,1
image_896,R1,800,top-to-bottom-center,70,0.0143,0.0448,0.0425,0.4429,0.1122,0,0,1
image_1416,R1,800,top-to-bottom-center,72,0.0143,0.0448,0.0369,0.4429,0.1122,0,0,1
image_197,R1,800,top-to-bottom-center,72,0.1,0.0381,0.0495,0.4429,0.1122,0,0,1
image_740,R1,800,top-to-bottom-center,72,0.0143,0.0362,0.0425,0.4429,0.1122,0,0,1
image_1015,R1,800,top-to-bottom-center,80,0.0286,0.0362,0.0397,0.4429,0.1122,0,0,1
image_1496,R1,800,top-to-bottom-center,80,0.0714,0.039,0.046,0.4429,0.1122,0,0,1
image_219,R1,800,top-to-bottom-center,80,0.0714,0.0419,0.0511,0.4429,0.1122,0,0,1
image_1587,R1,800,top-to-bottom-center,86,0.0286,0.0429,0.0466,0.4429,0.1122,0,0,1
image_1413,R1,800,top-to-bottom-center,89,0.0,0.0419,0.0373,0.4429,0.1122,0,0,0
image_1708,R1,800,top-to-bottom-center,89,0.0286,0.0419,0.0355,0.4429,0.1122,0,0,1
image_930,R1,800,top-to-bottom-center,89,0.0429,0.0429,0.037,0.4429,0.1122,0,0,1
image_169,R1,800,top-to-bottom-center,98,0.0286,0.0438,0.0353,0.4429,0.1122,0,0,1
image_2222,R1,800,top-to-bottom-center,98,0.0,0.0371,0.0283,0.4429,0.1122,0,0,1
image_1669,R1,800,top-to-bottom-center,101,0.0143,0.0314,0.0255,0.4429,0.1122,0,0,1
image_1350,R1,800,top-to-bottom-center,105,0.0286,0.0324,0.0261,0.4429,0.1122,0,0,1
image_1961,R1,800,top-to-bottom-center,108,0.0286,0.0333,0.0266,0.4429,0.1122,0,0,1
image_205,R1,800,top-to-bottom-center,112,0.0429,0.0352,0.0298,0.4429,0.1122,0,0,1
image_1847,R1,800,top-to-bottom-center,117,0.0143,0.0295,0.0267,0.4429,0.1122,0,0,1
image_80,R1,800,top-to-bottom-center,119,0.0286,0.0305,0.0271,0.4429,0.1122,0,0,1
image_1915,R1,800,top-to-bottom-center,130,0.2143,0.0429,0.0645,0.4429,0.1122,0,0,0
image_435,R1,800,top-to-bottom-center,170,0.0286,0.04,0.0573,0.4429,0.1122,0,0,1
image_1995,R1,800,top-to-bottom-center,172,0.0143,0.0362,0.0487,0.4429,0.1122,0,0,0
image_799,R1,800,top-to-bottom-center,172,0.0571,0.0381,0.0504,0.4429,0.1122,0,0,1
image_1333,R1,800,top-to-bottom-center,181,0.0429,0.041,0.0489,0.4429,0.1122,0,0,1
image_811,R1,800,top-to-bottom-center,181,0.0429,0.0419,0.0477,0.4429,0.1122,0,0,0
image_656,R1,800,top-to-bottom-center,201,0.0429,0.0419,0.0467,0.4429,0.1122,0,0,0
image_946,R1,800,top-to-bottom-center,201,0.0143,0.041,0.0402,0.4429,0.1122,0,0,1
image_1899,R1,800,top-to-bottom-center,252,0.0143,0.0419,0.035,0.4429,0.1122,0,0,0
image_1888,R1,800,top-to-bottom-center,253,0.0,0.041,0.028,0.4429,0.1122,0,0,0
image_2073,R1,800,top-to-bottom-center,253,0.0286,0.041,0.0281,0.4429,0.1122,0,0,0
image_2150,R1,800,top-to-bottom-center,253,0.0143,0.04,0.0254,0.4429,0.1122,0,0,1
image_469,R1,800,top-to-bottom-center,253,0.0,0.0371,0.0203,0.4429,0.1122,0,0,0
image_1340,R1,800,top-to-bottom-center,255,0.4143,0.0638,0.0991,0.4429,0.1122,0,0,1
image_186,R1,800,top-to-bottom-center,255,0.0429,0.0648,0.0878,0.4429,0.1122,0,0,1
image_1917,R1,800,top-to-bottom-center,255,0.0857,0.0562,0.0874,0.4429,0.1122,0,0,1
image_412,R1,800,top-to-bottom-center,255,0.0571,0.0581,0.0814,0.4429,0.1122,0,0,1
image_1599,R1,800,top-to-bottom-center,269,0.2,0.0705,0.1051,0.4429,0.1122,0,0,0
image_751,R1,800,top-to-bottom-center,269,0.1286,0.0752,0.1098,0.4429,0.1122,0,0,1
image_1582,R1,800,top-to-bottom-center,288,0.0571,0.0762,0.0993,0.4429,0.1122,0,0,0
image_1753,R1,800,top-to-bottom-center,288,0.1,0.08,0.0994,0.4429,0.1122,0,0,0
image_2168,R1,800,top-to-bottom-center,288,0.0857,0.0829,0.0967,0.4429,0.1122,0,0,0
image_1083,R1,800,top-to-bottom-center,304,0.0714,0.0867,0.0916,0.4429,0.1122,1,0,0
image_1191,R1,800,top-to-bottom-center,304,0.1429,0.0952,0.1019,0.4429,0.1122,1,0,0
image_1334,R1,800,top-to-bottom-center,304,0.2143,0.1095,0.1244,0.4429,0.1122,1,0,0
image_166,R1,800,top-to-bottom-center,304,0.3714,0.1324,0.1738,0.4429,0.1122,1,0,0
image_191,R1,800,top-to-bottom-center,304,0.2571,0.1486,0.1904,0.4429,0.1122,1,0,0
image_2140,R1,800,top-to-bottom-center,304,0.0571,0.1524,0.1638,0.4429,0.1122,1,0,0
image_542,R1,800,top-to-bottom-center,304,0.0429,0.1276,0.1396,0.4429,0.1122,0,0,1
image_1024,R1,800,top-to-bottom-center,316,0.1286,0.1333,0.1374,0.4429,0.1122,1,0,0
image_1097,R1,800,top-to-bottom-center,316,0.2143,0.1419,0.1528,0.4429,0.1122,1,0,1
image_1211,R1,800,top-to-bottom-center,316,0.1143,0.1457,0.1451,0.4429,0.1122,1,0,0
image_1671,R1,800,top-to-bottom-center,316,0.2143,0.1467,0.1589,0.4429,0.1122,1,0,0
image_1970,R1,800,top-to-bottom-center,316,0.1286,0.1467,0.1528,0.4429,0.1122,1,0,1
image_629,R1,800,top-to-bottom-center,316,0.2143,0.1571,0.1651,0.4429,0.1122,1,0,0
image_1396,R1,800,top-to-bottom-center,318,0.1286,0.159,0.1578,0.4429,0.1122,1,0,0
image_1502,R1,800,top-to-bottom-center,318,0.0429,0.1562,0.1348,0.4429,0.1122,1,0,0
image_188,R1,800,top-to-bottom-center,318,0.2714,0.1695,0.1621,0.4429,0.1122,1,0,0
image_2043,R1,800,top-to-bottom-center,318,0.3143,0.181,0.1926,0.4429,0.1122,1,0,0
image_234,R1,800,top-to-bottom-center,318,0.3286,0.1886,0.2198,0.4429,0.1122,1,0,0
image_352,R1,800,top-to-bottom-center,318,0.4714,0.1952,0.2701,0.4429,0.1122,1,0,1
image_719,R1,800,top-to-bottom-center,318,0.3,0.1981,0.2761,0.4429,0.1122,1,0,0
image_765,R1,800,top-to-bottom-center,318,0.2,0.2076,0.2609,0.4429,0.1122,1,0,0
image_1164,R1,800,top-to-bottom-center,339,0.2429,0.221,0.2573,0.4429,0.1122,1,0,0
image_1317,R1,800,top-to-bottom-center,339,0.2286,0.2276,0.2515,0.4429,0.1122,1,0,0
image_1990,R1,800,top-to-bottom-center,339,0.1714,0.2248,0.2355,0.4429,0.1122,1,0,0
image_2015,R1,800,top-to-bottom-center,339,0.2714,0.2352,0.2427,0.4429,0.1122,1,0,0
image_2063,R1,800,top-to-bottom-center,339,0.1714,0.2324,0.2284,0.4429,0.1122,1,0,1
image_2082,R1,800,top-to-bottom-center,339,0.2,0.2371,0.2228,0.4429,0.1122,1,0,0
image_426,R1,800,top-to-bottom-center,339,0.2857,0.2419,0.2353,0.4429,0.1122,1,0,0
image_442,R1,800,top-to-bottom-center,339,0.3143,0.2543,0.2511,0.4429,0.1122,1,0,0
image_915,R1,800,top-to-bottom-center,339,0.1,0.2581,0.2209,0.4429,0.1122,1,0,0
image_1204,R1,800,top-to-bottom-center,358,0.2286,0.2552,0.2224,0.4429,0.1122,1,0,0
image_1305,R1,800,top-to-bottom-center,358,0.1,0.241,0.198,0.4429,0.1122,1,0,0
image_1529,R1,800,top-to-bottom-center,358,0.2143,0.2333,0.2012,0.4429,0.1122,1,0,0
image_1761,R1,800,top-to-bottom-center,358,0.3286,0.2238,0.2267,0.4429,0.1122,1,0,0
image_1812,R1,800,top-to-bottom-center,358,0.0714,0.2086,0.1956,0.4429,0.1122,1,0,0
image_1955,R1,800,top-to-bottom-center,358,0.1143,0.2029,0.1794,0.4429,0.1122,1,0,0
image_581,R1,800,top-to-bottom-center,358,0.2286,0.2019,0.1892,0.4429,0.1122,1,0,0
image_695,R1,800,top-to-bottom-center,358,0.1286,0.1952,0.1771,0.4429,0.1122,1,0,1
image_865,R1,800,top-to-bottom-center,358,0.1571,0.1943,0.1731,0.4429,0.1122,1,0,0
image_1137,R1,800,top-to-bottom-center,367,0.1,0.1829,0.1585,0.4429,0.1122,1,0,1
image_1347,R1,800,top-to-bottom-center,367,0.1143,0.179,0.1496,0.4429,0.1122,1,0,0
image_1549,R1,800,top-to-bottom-center,367,0.1571,0.1762,0.1511,0.4429,0.1122,1,0,0
image_1711,R1,800,top-to-bottom-center,367,0.1286,0.1657,0.1466,0.4429,0.1122,1,0,0
image_260,R1,800,top-to-bottom-center,367,0.1429,0.1543,0.1459,0.4429,0.1122,1,0,1
image_350,R1,800,top-to-bottom-center,367,0.3286,0.1695,0.1824,0.4429,0.1122,1,0,0
image_732,R1,800,top-to-bottom-center,367,0.1571,0.1648,0.1774,0.4429,0.1122,1,0,0
image_816,R1,800,top-to-bottom-center,367,0.0857,0.1638,0.159,0.4429,0.1122,1,0,0
image_834,R1,800,top-to-bottom-center,367,0.3,0.1695,0.1872,0.4429,0.1122,1,0,0
image_1075,R1,800,top-to-bottom-center,392,0.1571,0.1581,0.1812,0.4429,0.1122,1,0,1
image_1004,R1,800,top-to-bottom-center,408,0.1286,0.1619,0.1707,0.4429,0.1122,1,0,0
image_1279,R1,800,top-to-bottom-center,408,0.0857,0.16,0.1537,0.4429,0.1122,1,0,0
image_1424,R1,800,top-to-bottom-center,408,0.1143,0.1524,0.1458,0.4429,0.1122,1,0,0
image_1744,R1,800,top-to-bottom-center,408,0.0857,0.1495,0.1338,0.4429,0.1122,1,0,0
image_1816,R1,800,top-to-bottom-center,408,0.0429,0.1419,0.1156,0.4429,0.1122,1,0,1
image_2120,R1,800,top-to-bottom-center,408,0.0857,0.141,0.1096,0.4429,0.1122,1,0,0
image_637,R1,800,top-to-bottom-center,408,0.1143,0.141,0.1106,0.4429,0.1122,1,0,0
image_916,R1,800,top-to-bottom-center,408,0.0143,0.1314,0.0913,0.4429,0.1122,1,0,0
image_1072,R1,800,top-to-bottom-center,412,0.0714,0.1276,0.0873,0.4429,0.1122,1,0,0
image_1290,R1,800,top-to-bottom-center,412,0.2,0.1314,0.1099,0.4429,0.1122,1,0,0
image_1565,R1,800,top-to-bottom-center,412,0.1143,0.1171,0.1107,0.4429,0.1122,1,0,1
image_1601,R1,800,top-to-bottom-center,412,0.0429,0.1095,0.0972,0.4429,0.1122,1,0,0
image_1773,R1,800,top-to-bottom-center,412,0.1143,0.1114,0.1006,0.4429,0.1122,1,0,1
image_1921,R1,800,top-to-bottom-center,412,0.1143,0.099,0.1033,0.4429,0.1122,1,0,0
image_1928,R1,800,top-to-bottom-center,412,0.1,0.0952,0.1027,0.4429,0.1122,1,0,0
image_24,R1,800,top-to-bottom-center,412,0.1429,0.0962,0.1107,0.4429,0.1122,1,0,0
image_886,R1,800,top-to-bottom-center,412,0.1857,0.1029,0.1257,0.4429,0.1122,1,0,0
image_1046,R1,800,top-to-bottom-center,413,0.1,0.1019,0.1206,0.4429,0.1122,1,0,0
image_1077,R1,800,top-to-bottom-center,413,0.1571,0.1067,0.1279,0.4429,0.1122,1,0,1
image_1765,R1,800,top-to-bottom-center,413,0.1143,0.1114,0.1252,0.4429,0.1122,1,0,0
image_2106,R1,800,top-to-bottom-center,413,0.1286,0.1143,0.1258,0.4429,0.1122,1,0,0
image_2160,R1,800,top-to-bottom-center,413,0.2429,0.1229,0.1492,0.4429,0.1122,1,0,1
image_2187,R1,800,top-to-bottom-center,413,0.1571,0.1324,0.1508,0.4429,0.1122,1,0,0
image_241,R1,800,top-to-bottom-center,413,0.0571,0.1314,0.1321,0.4429,0.1122,1,0,0
image_358,R1,800,top-to-bottom-center,413,0.1857,0.1305,0.1428,0.4429,0.1122,1,0,1
image_365,R1,800,top-to-bottom-center,413,0.1714,0.1343,0.1485,0.4429,0.1122,1,0,0
image_1274,R1,800,top-to-bottom-center,439,0.0714,0.1362,0.1331,0.4429,0.1122,1,0,0
image_1417,R1,800,top-to-bottom-center,439,0.1429,0.1381,0.1351,0.4429,0.1122,1,0,0
image_151,R1,800,top-to-bottom-center,439,0.1857,0.1429,0.1452,0.4429,0.1122,1,0,0
image_1522,R1,800,top-to-bottom-center,439,0.1857,0.1486,0.1533,0.4429,0.1122,1,0,0
image_1556,R1,800,top-to-bottom-center,439,0.1429,0.1486,0.1512,0.4429,0.1122,1,0,0
image_21,R1,800,top-to-bottom-center,439,0.0571,0.14,0.1324,0.4429,0.1122,1,0,0
image_32,R1,800,top-to-bottom-center,439,0.1143,0.141,0.1288,0.4429,0.1122,1,0,0
image_594,R1,800,top-to-bottom-center,439,0.1143,0.1381,0.1259,0.4429,0.1122,1,0,0
image_79,R1,800,top-to-bottom-center,439,0.1,0.1371,0.1207,0.4429,0.1122,1,0,0
image_1382,R1,800,top-to-bottom-center,454,0.2286,0.1438,0.1423,0.4429,0.1122,1,0,0
image_1384,R1,800,top-to-bottom-center,454,0.2571,0.1448,0.1652,0.4429,0.1122,1,0,0
image_1440,R1,800,top-to-bottom-center,454,0.1857,0.1467,0.1693,0.4429,0.1122,1,0,0
image_1642,R1,800,top-to-bottom-center,454,0.2286,0.1581,0.1812,0.4429,0.1122,1,0,0
image_2213,R1,800,top-to-bottom-center,454,0.3857,0.1714,0.2221,0.4429,0.1122,1,0,0
image_46,R1,800,top-to-bottom-center,454,0.1571,0.1705,0.2091,0.4429,0.1122,1,0,0
image_871,R1,800,top-to-bottom-center,454,0.1286,0.1743,0.193,0.4429,0.1122,1,0,1
image_920,R1,800,top-to-bottom-center,454,0.3143,0.1857,0.2173,0.4429,0.1122,1,0,0
image_976,R1,800,top-to-bottom-center,454,0.2143,0.1876,0.2167,0.4429,0.1122,1,0,1
image_1114,R1,800,top-to-bottom-center,473,0.1,0.1819,0.1933,0.4429,0.1122,1,0,0
image_148,R1,800,top-to-bottom-center,473,0.1429,0.1819,0.1832,0.4429,0.1122,1,0,0
image_1526,R1,800,top-to-bottom-center,473,0.0429,0.181,0.1552,0.4429,0.1122,1,0,0
image_1615,R1,800,top-to-bottom-center,473,0.2,0.1867,0.1641,0.4429,0.1122,1,0,1
image_2227,R1,800,top-to-bottom-center,473,0.1286,0.1876,0.157,0.4429,0.1122,1,0,0
image_392,R1,800,top-to-bottom-center,473,0.1857,0.1933,0.1628,0.4429,0.1122,1,0,0
image_56,R1,800,top-to-bottom-center,473,0.2,0.1914,0.1702,0.4429,0.1122,1,0,0
image_689,R1,800,top-to-bottom-center,473,0.1,0.181,0.1562,0.4429,0.1122,1,0,0
image_859,R1,800,top-to-bottom-center,473,0.0571,0.1724,0.1364,0.4429,0.1122,1,0,1
image_1195,R1,800,top-to-bottom-center,479,0.1857,0.1695,0.1462,0.4429,0.1122,1,0,0
image_1281,R1,800,top-to-bottom-center,479,0.1857,0.1562,0.1541,0.4429,0.1122,1,0,0
image_184,R1,800,top-to-bottom-center,479,0.2286,0.161,0.169,0.4429,0.1122,1,0,1
image_1989,R1,800,top-to-bottom-center,479,0.2714,0.1705,0.1895,0.4429,0.1122,1,0,0
image_2158,R1,800,top-to-bottom-center,479,0.3143,0.1705,0.2145,0.4429,0.1122,1,0,0
image_372,R1,800,top-to-bottom-center,479,0.1429,0.1657,0.2001,0.4429,0.1122,1,0,1
image_53,R1,800,top-to-bottom-center,479,0.0857,0.1648,0.1773,0.4429,0.1122,1,0,0
image_715,R1,800,top-to-bottom-center,479,0.1714,0.1667,0.1761,0.4429,0.1122,1,0,0
image_794,R1,800,top-to-bottom-center,479,0.2571,0.181,0.1923,0.4429,0.1122,1,0,1
image_1005,R1,800,top-to-bottom-center,492,0.3143,0.1886,0.2167,0.4429,0.1122,1,0,0
image_1048,R1,800,top-to-bottom-center,492,0.0143,0.181,0.1762,0.4429,0.1122,1,0,1
image_1559,R1,800,top-to-bottom-center,492,0.1857,0.181,0.1781,0.4429,0.1122,1,0,0
image_1701,R1,800,top-to-bottom-center,492,0.1571,0.1781,0.1739,0.4429,0.1122,1,0,0
image_1835,R1,800,top-to-bottom-center,492,0.0571,0.1752,0.1506,0.4429,0.1122,1,0,0
image_1979,R1,800,top-to-bottom-center,492,0.1429,0.181,0.149,0.4429,0.1122,1,0,0
image_486,R1,800,top-to-bottom-center,492,0.1714,0.18,0.1535,0.4429,0.1122,1,0,0
image_545,R1,800,top-to-bottom-center,492,0.0429,0.1705,0.1314,0.4429,0.1122,1,0,0
image_988,R1,800,top-to-bottom-center,492,0.2,0.1686,0.1451,0.4429,0.1122,1,0,1
image_1029,R1,800,top-to-bottom-center,499,0.1714,0.1619,0.1504,0.4429,0.1122,1,0,0
image_108,R1,800,top-to-bottom-center,499,0.2,0.1543,0.1603,0.4429,0.1122,1,0,0
image_1262,R1,800,top-to-bottom-center,499,0.3429,0.1676,0.1968,0.4429,0.1122,1,0,1
image_137,R1,800,top-to-bottom-center,499,0.2429,0.1781,0.206,0.4429,0.1122,1,0,0
image_1452,R1,800,top-to-bottom-center,499,0.2286,0.1819,0.2105,0.4429,0.1122,1,0,0
image_183,R1,800,top-to-bottom-center,499,0.1571,0.1752,0.1999,0.4429,0.1122,1,0,0
image_216,R1,800,top-to-bottom-center,499,0.3429,0.1771,0.2285,0.4429,0.1122,1,0,0
image_2174,R1,800,top-to-bottom-center,499,0.1571,0.1867,0.2142,0.4429,0.1122,1,0,0
image_2177,R1,800,top-to-bottom-center,499,0.2429,0.1905,0.2199,0.4429,0.1122,1,0,0
image_1644,R1,800,top-to-bottom-center,501,0.1857,0.1924,0.2131,0.4429,0.1122,1,0,0
image_1655,R1,800,top-to-bottom-center,501,0.2,0.2019,0.2105,0.4429,0.1122,1,0,0
image_1797,R1,800,top-to-bottom-center,501,0.2714,0.2105,0.2227,0.4429,0.1122,1,0,0
image_1803,R1,800,top-to-bottom-center,501,0.3429,0.2219,0.2467,0.4429,0.1122,1,0,1
image_2058,R1,800,top-to-bottom-center,501,0.2429,0.2352,0.2459,0.4429,0.1122,1,0,0
image_218,R1,800,top-to-bottom-center,501,0.1714,0.2333,0.231,0.4429,0.1122,1,0,0
image_290,R1,800,top-to-bottom-center,501,0.2571,0.239,0.2363,0.4429,0.1122,1,0,0
image_512,R1,800,top-to-bottom-center,501,0.1714,0.2371,0.2233,0.4429,0.1122,1,0,0
image_669,R1,800,top-to-bottom-center,501,0.3429,0.2371,0.2472,0.4429,0.1122,1,0,0
image_1198,R1,800,top-to-bottom-center,513,0.2857,0.24,0.2549,0.4429,0.1122,1,0,0
image_1217,R1,800,top-to-bottom-center,513,0.0714,0.2295,0.2182,0.4429,0.1122,1,0,0
image_1280,R1,800,top-to-bottom-center,513,0.3429,0.2419,0.2431,0.4429,0.1122,1,0,0
image_1458,R1,800,top-to-bottom-center,513,0.2,0.2324,0.2345,0.4429,0.1122,1,0,0
image_1716,R1,800,top-to-bottom-center,513,0.3,0.2419,0.2476,0.4429,0.1122,1,0,0
image_1763,R1,800,top-to-bottom-center,513,0.2,0.239,0.2381,0.4429,0.1122,1,0,0
image_603,R1,800,top-to-bottom-center,513,0.1857,0.239,0.2276,0.4429,0.1122,1,0,0
image_704,R1,800,top-to-bottom-center,513,0.1857,0.2381,0.2192,0.4429,0.1122,1,0,0
image_712,R1,800,top-to-bottom-center,513,0.2286,0.2352,0.2211,0.4429,0.1122,1,0,0
image_1068,R1,800,top-to-bottom-center,526,0.3286,0.2343,0.2426,0.4429,0.1122,1,0,0
image_1223,R1,800,top-to-bottom-center,526,0.2429,0.2343,0.2426,0.4429,0.1122,1,0,0
image_1553,R1,800,top-to-bottom-center,526,0.3571,0.2467,0.2655,0.4429,0.1122,1,0,0
image_1596,R1,800,top-to-bottom-center,526,0.1571,0.24,0.2439,0.4429,0.1122,1,0,0
image_1661,R1,800,top-to-bottom-center,526,0.1429,0.2381,0.2237,0.4429,0.1122,1,0,0
image_1755,R1,800,top-to-bottom-center,526,0.3,0.2352,0.2389,0.4429,0.1122,1,0,0
image_1846,R1,800,top-to-bottom-center,526,0.1714,0.2276,0.2254,0.4429,0.1122,1,0,0
image_2196,R1,800,top-to-bottom-center,526,0.2143,0.2371,0.2232,0.4429,0.1122,1,0,0
image_229,R1,800,top-to-bottom-center,526,0.2429,0.2305,0.2271,0.4429,0.1122,1,0,0
image_1473,R1,800,top-to-bottom-center,540,0.2571,0.2343,0.2331,0.4429,0.1122,1,0,0
image_1930,R1,800,top-to-bottom-center,540,0.2571,0.2314,0.2379,0.4429,0.1122,1,1,0
image_26,R1,800,top-to-bottom-center,540,0.2714,0.2362,0.2446,0.4429,0.1122,1,0,0
image_312,R1,800,top-to-bottom-center,540,0.2714,0.2419,0.25,0.4429,0.1122,1,0,0
image_315,R1,800,top-to-bottom-center,540,0.2286,0.2448,0.2457,0.4429,0.1122,1,0,0
image_483,R1,800,top-to-bottom-center,540,0.4286,0.2581,0.2823,0.4429,0.1122,1,1,0
image_668,R1,800,top-to-bottom-center,540,0.4286,0.2648,0.3115,0.4429,0.1122,1,0,0
image_888,R1,800,top-to-bottom-center,540,0.1714,0.26,0.2835,0.4429,0.1122,1,0,0
image_954,R1,800,top-to-bottom-center,540,0.1857,0.2486,0.264,0.4429,0.1122,1,0,0
image_1138,R1,800,top-to-bottom-center,554,0.1571,0.2486,0.2426,0.4429,0.1122,1,0,0
image_1445,R1,800,top-to-bottom-center,554,0.3143,0.26,0.2569,0.4429,0.1122,1,0,0
image_1483,R1,800,top-to-bottom-center,554,0.3,0.26,0.2655,0.4429,0.1122,1,1,0
image_1500,R1,800,top-to-bottom-center,554,0.3286,0.2705,0.2782,0.4429,0.1122,1,1,0
image_1610,R1,800,top-to-bottom-center,554,0.2286,0.2714,0.2682,0.4429,0.1122,1,1,0
image_2192,R1,800,top-to-bottom-center,554,0.1571,0.2657,0.246,0.4429,0.1122,1,0,0
image_515,R1,800,top-to-bottom-center,554,0.2571,0.2657,0.2482,0.4429,0.1122,1,1,1
image_653,R1,800,top-to-bottom-center,554,0.1429,0.2581,0.2272,0.4429,0.1122,1,0,0
image_883,R1,800,top-to-bottom-center,554,0.1,0.2467,0.2017,0.4429,0.1122,1,0,0
image_1127,R1,800,top-to-bottom-center,561,0.2571,0.2457,0.2128,0.4429,0.1122,1,0,0
image_1156,R1,800,top-to-bottom-center,561,0.3286,0.2524,0.236,0.4429,0.1122,1,0,0
image_1329,R1,800,top-to-bottom-center,561,0.3286,0.2457,0.2545,0.4429,0.1122,1,1,0
image_1748,R1,800,top-to-bottom-center,561,0.2571,0.2343,0.255,0.4429,0.1122,1,0,0
image_1794,R1,800,top-to-bottom-center,561,0.4,0.2495,0.284,0.4429,0.1122,1,0,0
image_2115,R1,800,top-to-bottom-center,561,0.2714,0.2552,0.2815,0.4429,0.1122,1,0,0
image_403,R1,800,top-to-bottom-center,561,0.4429,0.2743,0.3138,0.4429,0.1122,1,1,0
image_529,R1,800,top-to-bottom-center,561,0.3857,0.279,0.3282,0.4429,0.1122,1,1,0
image_790,R1,800,top-to-bottom-center,561,0.5571,0.2962,0.374,0.4429,0.1122,1,1,0
image_182,R1,800,top-to-bottom-center,573,0.1857,0.2867,0.3363,0.4429,0.1122,1,0,0
image_1966,R1,800,top-to-bottom-center,573,0.6286,0.3133,0.3948,0.4429,0.1122,1,1,0
image_215,R1,800,top-to-bottom-center,573,0.2,0.3162,0.3558,0.4429,0.1122,1,0,1
image_351,R1,800,top-to-bottom-center,573,0.2143,0.3133,0.3275,0.4429,0.1122,1,0,0
image_413,R1,800,top-to-bottom-center,573,0.2857,0.3229,0.3191,0.4429,0.1122,1,0,0
image_533,R1,800,top-to-bottom-center,573,0.2429,0.3324,0.3039,0.4429,0.1122,1,1,0
